food_name,food_category,portion_size,portion_unit,calories,protein,fat,carbohydrates,fiber,vitamin_a,vitamin_c,vitamin_d,vitamin_e,calcium,iron,potassium,sodium
cucumber,vegetable,338.3,g,56.3,2.5,0.4,14.1,1.8,369.6,9.9,0.0,0.1,56.3,1.0,517.5,7.0
rice,grain,467.6,g,613.3,12.7,1.4,132.1,1.9,0.0,0.0,0.0,0.5,47.2,0.9,165.1,4.7
tomato,vegetable,424.9,g,76.8,3.8,0.9,17.1,5.1,3552.6,58.4,0.0,2.3,42.6,1.2,1010.8,21.3
sunflower_seed,nut,109.5,g,670.8,24.1,58.6,23.0,9.9,0.0,1.6,0.0,40.4,89.6,6.0,740.8,10.3
cream,dairy,460.8,g,1623.4,10.0,176.7,13.4,0.0,463.1,2.9,2.4,3.6,310.3,0.2,453.6,205.3
quinoa,grain,401.1,g,497.7,18.3,7.9,91.3,11.6,0.0,0.0,0.0,2.6,70.5,6.2,713.4,29.0
salmon,protein,98.8,g,214.3,25.8,12.4,0.0,0.0,153.5,4.0,11.3,3.7,9.3,0.4,373.9,60.8
pasta,grain,407.3,g,529.9,20.2,4.4,101.1,7.3,0.0,0.0,0.0,0.2,28.3,5.3,178.0,24.3
almond,nut,49.8,g,291.8,10.6,25.2,11.1,6.3,0.0,0.0,0.0,12.9,135.6,1.9,369.4,0.5
cream,dairy,126.8,g,436.3,2.7,47.5,3.6,0.0,124.5,0.8,0.6,1.0,83.4,0.1,121.9,55.2
beef,protein,497.1,g,1212.3,126.1,72.7,0.0,0.0,0.0,0.0,0.0,0.6,87.3,12.6,1542.0,349.1
chia_seed,nut,154.3,g,767.5,26.8,49.0,66.3,54.3,0.0,2.5,0.0,0.8,996.5,12.2,642.7,25.3
orange,fruit,152.7,g,73.7,1.4,0.2,18.8,3.8,353.0,83.5,0.0,0.3,62.8,0.2,284.0,0.0
sunflower_seed,nut,68.1,g,382.7,13.8,33.4,13.1,5.6,0.0,0.9,0.0,23.0,51.1,3.4,422.7,5.9
tofu,protein,359.5,g,281.2,29.6,17.8,7.0,1.1,0.0,0.0,0.0,0.0,481.0,5.2,447.7,25.9
tomato,vegetable,410.7,g,74.9,3.7,0.8,16.6,5.0,3464.0,57.0,0.0,2.2,41.6,1.1,985.6,20.8
cream,dairy,200.0,g,671.3,4.1,73.1,5.5,0.0,191.5,1.2,1.0,1.5,128.3,0.1,187.6,84.9
spinach,vegetable,384.4,g,86.2,10.9,1.5,15.0,8.2,1758.1,105.3,0.0,7.6,371.1,10.2,2091.8,296.1
butter,dairy,260.3,g,1902.9,2.4,215.0,0.3,0.0,1815.3,0.0,4.0,6.2,63.7,0.1,63.7,29.2
chia_seed,nut,296.5,g,1405.8,49.2,89.7,121.5,99.5,0.0,4.6,0.0,1.4,1825.2,22.3,1177.3,46.3
beef,protein,33.5,g,86.5,9.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.9,110.0,24.9
peanut,nut,112.0,g,655.8,30.1,56.7,18.5,9.8,0.0,0.0,0.0,9.6,106.4,5.3,815.4,20.8
oatmeal,grain,168.5,g,111.0,3.9,2.3,19.6,2.8,0.0,0.0,0.0,0.1,80.0,1.0,99.5,80.0
tomato,vegetable,381.7,g,67.4,3.4,0.7,15.0,4.5,3119.2,51.3,0.0,2.0,37.4,1.0,887.5,18.7
banana,fruit,227.6,g,209.2,2.6,0.7,54.1,6.1,7.1,20.4,0.0,0.2,11.8,0.6,841.5,2.4
pasta,grain,348.6,g,473.0,18.1,4.0,90.3,6.5,0.0,0.0,0.0,0.2,25.3,4.7,158.9,21.7
chia_seed,nut,215.5,g,1001.6,35.0,63.9,86.6,70.9,0.0,3.3,0.0,1.0,1300.5,15.9,838.8,33.0
egg,protein,357.0,g,534.3,44.8,37.9,3.8,0.0,551.5,0.0,6.9,3.6,193.0,6.0,475.7,427.4
tofu,protein,341.8,g,246.8,26.0,15.6,6.2,1.0,0.0,0.0,0.0,0.0,422.2,4.5,393.0,22.7
milk,dairy,262.6,g,114.9,9.3,2.7,13.7,0.0,125.8,2.5,3.3,0.2,309.1,0.1,410.3,120.4
banana,fruit,229.0,g,198.1,2.4,0.7,51.2,5.8,6.7,19.4,0.0,0.2,11.1,0.6,796.9,2.2
cucumber,vegetable,374.3,g,62.0,2.7,0.4,15.5,1.9,406.7,10.8,0.0,0.1,62.0,1.1,569.4,7.7
chia_seed,nut,498.1,g,2468.1,86.3,157.4,213.3,174.7,0.0,8.1,0.0,2.5,3204.4,39.2,2066.9,81.3
yogurt,dairy,277.8,g,156.1,26.5,1.1,9.5,0.0,71.4,1.3,0.3,0.2,291.1,0.2,373.1,95.3
grape,fruit,174.9,g,105.4,1.0,0.3,27.2,1.5,5.1,5.4,0.0,0.3,17.0,0.6,324.7,3.4
orange,fruit,340.5,g,153.6,2.9,0.3,39.2,7.8,735.3,173.9,0.0,0.6,130.7,0.3,591.5,0.0
banana,fruit,36.6,g,33.5,0.4,0.1,8.7,1.0,1.1,3.3,0.0,0.0,1.9,0.1,134.9,0.4
pasta,grain,106.2,g,140.5,5.4,1.2,26.8,1.9,0.0,0.0,0.0,0.1,7.5,1.4,47.2,6.4
broccoli,vegetable,334.0,g,112.7,9.3,1.3,23.2,8.6,2064.3,295.6,0.0,2.6,155.7,2.4,1047.1,109.3
tofu,protein,59.6,g,46.8,4.9,3.0,1.2,0.2,0.0,0.0,0.0,0.0,80.1,0.9,74.6,4.3
egg,protein,51.4,g,78.5,6.6,5.6,0.6,0.0,81.0,0.0,1.0,0.5,28.4,0.9,69.9,62.8
oatmeal,grain,31.0,g,21.9,0.8,0.5,3.9,0.5,0.0,0.0,0.0,0.0,15.8,0.2,19.6,15.8
cream,dairy,259.3,g,849.6,5.2,92.5,7.0,0.0,242.4,1.5,1.2,1.9,162.4,0.1,237.4,107.5
tofu,protein,146.7,g,113.0,11.9,7.1,2.8,0.4,0.0,0.0,0.0,0.0,193.4,2.1,180.0,10.4
peanut,nut,111.9,g,609.9,28.0,52.7,17.2,9.1,0.0,0.0,0.0,9.0,99.0,4.9,758.3,19.4
bread,grain,299.7,g,803.8,27.3,9.7,148.6,8.2,0.0,0.0,0.0,0.7,148.6,10.9,348.8,1489.2
walnut,nut,411.4,g,2564.5,58.8,254.9,54.9,26.3,0.0,5.1,0.0,2.7,384.3,11.4,1729.3,7.8
cream,dairy,53.2,g,188.7,1.2,20.5,1.6,0.0,53.8,0.3,0.3,0.4,36.1,0.0,52.7,23.9
spinach,vegetable,76.9,g,18.3,2.3,0.3,3.2,1.8,373.2,22.4,0.0,1.6,78.8,2.2,444.0,62.9
banana,fruit,169.4,g,156.3,1.9,0.5,40.4,4.6,5.3,15.3,0.0,0.2,8.8,0.5,628.7,1.8
sunflower_seed,nut,406.7,g,2484.9,89.4,217.0,85.1,36.6,0.0,6.0,0.0,149.6,331.9,22.3,2744.5,38.3
cream,dairy,463.3,g,1542.3,9.5,167.8,12.7,0.0,440.0,2.7,2.3,3.4,294.8,0.2,430.9,195.0
broccoli,vegetable,462.8,g,161.4,13.3,1.9,33.2,12.3,2957.0,423.4,0.0,3.7,223.1,3.5,1499.9,156.6
sunflower_seed,nut,73.7,g,434.1,15.6,37.9,14.9,6.4,0.0,1.0,0.0,26.1,58.0,3.9,479.5,6.7
tomato,vegetable,52.9,g,9.1,0.5,0.1,2.0,0.6,420.8,6.9,0.0,0.3,5.1,0.1,119.7,2.5
bread,grain,85.3,g,226.0,7.7,2.7,41.8,2.3,0.0,0.0,0.0,0.2,41.8,3.1,98.1,418.7
peanut,nut,201.0,g,1137.3,52.1,98.3,32.1,17.0,0.0,0.0,0.0,16.7,184.5,9.2,1414.1,36.1
strawberry,fruit,245.3,g,79.8,1.7,0.7,19.9,5.0,2.5,146.5,0.0,0.7,39.9,1.0,381.3,2.5
orange,fruit,400.4,g,195.2,3.7,0.4,49.8,10.0,934.6,221.0,0.0,0.7,166.1,0.4,751.8,0.0
pasta,grain,272.4,g,372.6,14.2,3.1,71.1,5.1,0.0,0.0,0.0,0.2,19.9,3.7,125.1,17.1
rice,grain,365.7,g,476.8,9.9,1.1,102.7,1.5,0.0,0.0,0.0,0.4,36.7,0.7,128.4,3.7
butter,dairy,433.0,g,3002.6,3.8,339.2,0.4,0.0,2864.4,0.0,6.3,9.7,100.5,0.1,100.5,46.1
spinach,vegetable,137.8,g,32.2,4.1,0.6,5.6,3.1,657.1,39.4,0.0,2.8,138.7,3.8,781.8,110.7
peanut,nut,271.4,g,1506.7,69.1,130.2,42.5,22.6,0.0,0.0,0.0,22.1,244.5,12.2,1873.5,47.8
chia_seed,nut,462.3,g,2322.6,81.2,148.2,200.7,164.4,0.0,7.6,0.0,2.4,3015.6,36.9,1945.1,76.5
beef,protein,34.1,g,81.4,8.5,4.9,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.8,103.6,23.5
walnut,nut,350.5,g,2240.2,51.4,222.7,48.0,23.0,0.0,4.5,0.0,2.4,335.7,10.0,1510.6,6.9
broccoli,vegetable,484.7,g,171.8,14.1,2.0,35.4,13.1,3147.5,450.7,0.0,3.9,237.5,3.7,1596.5,166.7
pasta,grain,373.1,g,499.2,19.1,4.2,95.3,6.9,0.0,0.0,0.0,0.2,26.7,5.0,167.7,22.9
rice,grain,414.2,g,530.9,11.0,1.2,114.4,1.6,0.0,0.0,0.0,0.4,40.8,0.8,142.9,4.1
tofu,protein,314.5,g,240.7,25.3,15.2,6.0,1.0,0.0,0.0,0.0,0.0,411.8,4.4,383.2,22.2
beef,protein,30.1,g,74.4,7.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.8,94.7,21.4
carrot,vegetable,466.3,g,194.5,4.3,0.9,47.4,13.3,3960.3,28.0,0.0,3.1,156.5,1.4,1517.7,327.3
broccoli,vegetable,55.0,g,19.3,1.6,0.2,4.0,1.5,353.0,50.5,0.0,0.4,26.6,0.4,179.0,18.7
carrot,vegetable,149.0,g,60.5,1.3,0.3,14.8,4.1,1232.9,8.7,0.0,1.0,48.7,0.4,472.5,101.9
cheese,dairy,58.9,g,245.3,15.3,20.1,0.8,0.0,161.7,0.0,0.4,0.1,440.0,0.4,59.8,378.9
carrot,vegetable,245.5,g,98.9,2.2,0.5,24.1,6.8,2014.3,14.2,0.0,1.6,79.6,0.7,772.0,166.5
salmon,protein,134.0,g,269.2,32.4,15.5,0.0,0.0,192.8,5.0,14.2,4.6,11.6,0.4,469.7,76.3
peanut,nut,132.6,g,732.4,33.6,63.3,20.7,11.0,0.0,0.0,0.0,10.8,118.8,5.9,910.6,23.3
chicken_breast,protein,140.3,g,234.0,44.0,5.1,0.0,0.0,8.5,0.0,0.0,0.3,21.3,1.5,363.0,104.9
broccoli,vegetable,196.5,g,69.7,5.7,0.8,14.4,5.3,1277.3,182.9,0.0,1.6,96.4,1.5,647.9,67.7
cheese,dairy,271.7,g,1039.2,64.6,85.3,3.4,0.0,685.0,0.0,1.6,0.5,1863.8,1.8,253.3,1605.3
oatmeal,grain,456.4,g,298.5,10.5,6.1,52.7,7.5,0.0,0.0,0.0,0.4,215.1,2.6,267.8,215.1
pasta,grain,440.1,g,561.8,21.4,4.7,107.2,7.7,0.0,0.0,0.0,0.3,30.0,5.6,188.7,25.7
rice,grain,233.6,g,315.9,6.6,0.7,68.0,1.0,0.0,0.0,0.0,0.3,24.3,0.5,85.0,2.4
cheese,dairy,349.5,g,1404.5,87.3,115.3,4.5,0.0,925.8,0.0,2.1,0.7,2519.0,2.4,342.4,2169.6
chicken_breast,protein,396.9,g,643.0,120.8,14.0,0.0,0.0,23.4,0.0,0.0,0.9,58.5,4.1,997.7,288.4
broccoli,vegetable,412.8,g,144.8,11.9,1.7,29.8,11.1,2653.7,379.9,0.0,3.3,200.2,3.1,1346.0,140.6
carrot,vegetable,193.8,g,77.3,1.7,0.4,18.9,5.3,1575.0,11.1,0.0,1.2,62.2,0.6,603.6,130.1
butter,dairy,184.7,g,1313.3,1.6,148.4,0.2,0.0,1252.8,0.0,2.7,4.2,44.0,0.0,44.0,20.1
bread,grain,476.7,g,1203.0,40.9,14.5,222.4,12.3,0.0,0.0,0.0,1.0,222.4,16.3,522.0,2228.9
tofu,protein,94.3,g,73.5,7.7,4.6,1.8,0.3,0.0,0.0,0.0,0.0,125.7,1.4,117.0,6.8
almond,nut,88.5,g,502.7,18.2,43.4,19.1,10.9,0.0,0.0,0.0,22.3,233.5,3.2,636.4,0.9
egg,protein,48.7,g,75.0,6.3,5.3,0.5,0.0,77.4,0.0,1.0,0.5,27.1,0.8,66.8,60.0
egg,protein,109.0,g,171.1,14.3,12.1,1.2,0.0,176.6,0.0,2.2,1.2,61.8,1.9,152.3,136.9
salmon,protein,332.5,g,659.1,79.2,38.0,0.0,0.0,472.1,12.4,34.9,11.2,28.5,1.1,1150.2,186.9
orange,fruit,196.3,g,95.4,1.8,0.2,24.4,4.9,456.9,108.0,0.0,0.4,81.2,0.2,367.6,0.0
carrot,vegetable,312.0,g,132.8,2.9,0.6,32.4,9.1,2704.7,19.1,0.0,2.1,106.9,1.0,1036.5,223.5
salmon,protein,49.8,g,104.0,12.5,6.0,0.0,0.0,74.5,2.0,5.5,1.8,4.5,0.2,181.5,29.5
quinoa,grain,388.2,g,461.9,16.9,7.3,84.7,10.8,0.0,0.0,0.0,2.4,65.4,5.7,662.1,26.9
carrot,vegetable,239.5,g,103.1,2.3,0.5,25.1,7.0,2099.2,14.8,0.0,1.7,83.0,0.8,804.5,173.5
yogurt,dairy,431.8,g,250.2,42.4,1.7,15.3,0.0,114.5,2.1,0.4,0.3,466.4,0.3,597.8,152.6
almond,nut,387.4,g,2224.2,80.7,192.1,84.5,48.0,0.0,0.0,0.0,98.5,1033.4,14.3,2815.8,3.8
pasta,grain,69.5,g,95.2,3.6,0.8,18.2,1.3,0.0,0.0,0.0,0.0,5.1,0.9,32.0,4.4
cream,dairy,424.9,g,1487.4,9.2,161.9,12.2,0.0,424.4,2.6,2.2,3.3,284.4,0.2,415.6,188.1
cucumber,vegetable,445.6,g,69.6,3.0,0.4,17.4,2.2,456.6,12.2,0.0,0.1,69.6,1.2,639.3,8.7
spinach,vegetable,472.7,g,107.0,13.5,1.9,18.6,10.2,2182.7,130.8,0.0,9.4,460.7,12.6,2596.9,367.7
oatmeal,grain,136.3,g,95.0,3.4,2.0,16.8,2.4,0.0,0.0,0.0,0.1,68.5,0.8,85.2,68.5
cream,dairy,332.2,g,1109.0,6.8,120.7,9.1,0.0,316.4,2.0,1.6,2.5,212.0,0.2,309.9,140.3
broccoli,vegetable,324.0,g,108.7,8.9,1.3,22.4,8.3,1990.9,285.1,0.0,2.5,150.2,2.3,1009.8,105.5
tomato,vegetable,422.5,g,78.1,3.9,0.9,17.3,5.2,3612.8,59.4,0.0,2.3,43.4,1.2,1027.9,21.7
cheese,dairy,274.5,g,1132.2,70.4,92.9,3.7,0.0,746.4,0.0,1.7,0.6,2030.7,1.9,276.0,1749.0
cucumber,vegetable,265.5,g,42.0,1.8,0.3,10.5,1.3,275.9,7.4,0.0,0.1,42.0,0.7,386.2,5.3
chia_seed,nut,317.2,g,1497.1,52.4,95.5,129.4,106.0,0.0,4.9,0.0,1.5,1943.8,23.8,1253.7,49.3
tofu,protein,32.1,g,25.1,2.6,1.6,0.6,0.1,0.0,0.0,0.0,0.0,42.9,0.5,39.9,2.3
cream,dairy,442.3,g,1431.5,8.8,155.8,11.8,0.0,408.4,2.5,2.1,3.2,273.7,0.2,400.0,181.0
beef,protein,386.8,g,986.7,102.6,59.2,0.0,0.0,0.0,0.0,0.0,0.5,71.0,10.3,1255.1,284.2
chicken_breast,protein,347.6,g,549.8,103.3,12.0,0.0,0.0,20.0,0.0,0.0,0.7,50.0,3.5,853.0,246.6
cucumber,vegetable,487.2,g,78.4,3.4,0.5,19.6,2.5,514.8,13.7,0.0,0.1,78.4,1.4,720.7,9.8
tomato,vegetable,144.1,g,25.8,1.3,0.3,5.7,1.7,1194.8,19.7,0.0,0.8,14.3,0.4,339.9,7.2
strawberry,fruit,417.0,g,133.7,2.9,1.3,33.4,8.4,4.2,245.8,0.0,1.2,66.9,1.7,639.5,4.2
peanut,nut,389.0,g,2201.1,100.9,190.2,62.1,33.0,0.0,0.0,0.0,32.3,357.1,17.8,2736.8,69.9
sunflower_seed,nut,212.4,g,1269.7,45.7,110.9,43.5,18.7,0.0,3.0,0.0,76.5,169.6,11.4,1402.3,19.6
broccoli,vegetable,222.6,g,74.0,6.1,0.9,15.2,5.7,1356.7,194.2,0.0,1.7,102.3,1.6,688.1,71.9
tofu,protein,150.2,g,111.6,11.7,7.0,2.8,0.4,0.0,0.0,0.0,0.0,190.9,2.1,177.7,10.3
banana,fruit,249.4,g,215.8,2.7,0.7,55.8,6.3,7.3,21.1,0.0,0.2,12.1,0.6,867.9,2.4
cucumber,vegetable,84.5,g,14.1,0.6,0.1,3.5,0.4,92.4,2.5,0.0,0.0,14.1,0.2,129.4,1.8
almond,nut,300.0,g,1784.2,64.7,154.1,67.8,38.5,0.0,0.0,0.0,79.0,828.9,11.4,2258.7,3.1
strawberry,fruit,151.7,g,46.8,1.0,0.4,11.7,2.9,1.5,85.9,0.0,0.4,23.4,0.6,223.6,1.5
broccoli,vegetable,407.6,g,141.6,11.7,1.7,29.2,10.8,2594.6,371.5,0.0,3.2,195.7,3.0,1316.0,137.4
peanut,nut,73.7,g,424.7,19.5,36.7,12.0,6.4,0.0,0.0,0.0,6.2,68.9,3.4,528.0,13.5
broccoli,vegetable,227.0,g,75.8,6.2,0.9,15.6,5.8,1389.7,199.0,0.0,1.7,104.8,1.6,704.9,73.6
banana,fruit,448.4,g,403.8,5.0,1.4,104.3,11.8,13.6,39.5,0.0,0.5,22.7,1.2,1624.2,4.5
chicken_breast,protein,314.7,g,493.3,92.7,10.8,0.0,0.0,17.9,0.0,0.0,0.7,44.8,3.1,765.4,221.2
cream,dairy,123.6,g,411.6,2.5,44.8,3.4,0.0,117.4,0.7,0.6,0.9,78.7,0.1,115.0,52.1
banana,fruit,266.7,g,235.7,2.9,0.8,60.9,6.9,7.9,23.0,0.0,0.3,13.2,0.7,948.3,2.6
chia_seed,nut,197.6,g,967.1,33.8,61.7,83.6,68.5,0.0,3.2,0.0,1.0,1255.6,15.4,809.9,31.8
carrot,vegetable,31.5,g,12.6,0.3,0.1,3.1,0.9,256.3,1.8,0.0,0.2,10.1,0.1,98.2,21.2
chicken_breast,protein,219.7,g,347.8,65.3,7.6,0.0,0.0,12.6,0.0,0.0,0.5,31.6,2.2,539.6,156.0
orange,fruit,147.1,g,67.2,1.3,0.1,17.1,3.4,321.5,76.0,0.0,0.3,57.2,0.1,258.6,0.0
quinoa,grain,308.3,g,361.3,13.2,5.7,66.2,8.4,0.0,0.0,0.0,1.9,51.2,4.5,517.9,21.1
oatmeal,grain,205.6,g,142.1,5.0,2.9,25.1,3.6,0.0,0.0,0.0,0.2,102.4,1.3,127.5,102.4
beef,protein,412.8,g,1021.6,106.3,61.3,0.0,0.0,0.0,0.0,0.0,0.5,73.6,10.6,1299.5,294.2
tomato,vegetable,112.6,g,19.7,1.0,0.2,4.4,1.3,909.5,15.0,0.0,0.6,10.9,0.3,258.8,5.5
oatmeal,grain,370.4,g,260.7,9.2,5.4,46.0,6.5,0.0,0.0,0.0,0.3,187.8,2.3,233.8,187.8
cheese,dairy,150.7,g,583.4,36.3,47.9,1.9,0.0,384.6,0.0,0.9,0.3,1046.4,1.0,142.2,901.3
butter,dairy,347.2,g,2470.1,3.1,279.1,0.3,0.0,2356.4,0.0,5.2,8.0,82.7,0.1,82.7,37.9
salmon,protein,297.4,g,625.6,75.2,36.1,0.0,0.0,448.1,11.7,33.1,10.7,27.1,1.0,1091.8,177.4
grape,fruit,93.2,g,56.3,0.5,0.2,14.5,0.8,2.7,2.9,0.0,0.2,9.1,0.3,173.3,1.8
peanut,nut,219.7,g,1212.4,55.6,104.8,34.2,18.2,0.0,0.0,0.0,17.8,196.7,9.8,1507.5,38.5
quinoa,grain,153.8,g,177.7,6.5,2.8,32.6,4.1,0.0,0.0,0.0,0.9,25.2,2.2,254.6,10.4
beef,protein,458.7,g,1122.9,116.8,67.4,0.0,0.0,0.0,0.0,0.0,0.5,80.8,11.7,1428.3,323.4
rice,grain,273.2,g,369.4,7.7,0.9,79.6,1.1,0.0,0.0,0.0,0.3,28.4,0.6,99.5,2.8
apple,fruit,491.8,g,265.0,1.5,1.0,71.3,12.2,15.3,23.4,0.0,0.9,30.6,0.6,545.2,5.1
pasta,grain,396.1,g,508.8,19.4,4.3,97.1,7.0,0.0,0.0,0.0,0.2,27.2,5.0,170.9,23.3
salmon,protein,417.1,g,891.3,107.1,51.4,0.0,0.0,638.4,16.7,47.1,15.2,38.6,1.5,1555.4,252.8
milk,dairy,477.9,g,197.6,16.0,4.7,23.5,0.0,216.4,4.2,5.6,0.4,531.5,0.1,705.6,207.0
sunflower_seed,nut,311.1,g,1853.5,66.7,161.9,63.5,27.3,0.0,4.4,0.0,111.6,247.6,16.7,2047.1,28.6
beef,protein,73.6,g,183.2,19.1,11.0,0.0,0.0,0.0,0.0,0.0,0.1,13.2,1.9,233.1,52.8
oatmeal,grain,105.1,g,74.0,2.6,1.5,13.1,1.9,0.0,0.0,0.0,0.1,53.4,0.7,66.4,53.4
chia_seed,nut,120.0,g,576.2,20.2,36.8,49.8,40.8,0.0,1.9,0.0,0.6,748.1,9.2,482.5,19.0
cheese,dairy,148.6,g,582.0,36.2,47.8,1.9,0.0,383.7,0.0,0.9,0.3,1043.8,1.0,141.9,899.1
almond,nut,487.0,g,2681.7,97.3,231.6,101.9,57.9,0.0,0.0,0.0,118.7,1245.9,17.2,3394.9,4.6
spinach,vegetable,32.7,g,7.4,0.9,0.1,1.3,0.7,150.1,9.0,0.0,0.6,31.7,0.9,178.5,25.3
pasta,grain,312.0,g,414.2,15.8,3.5,79.0,5.7,0.0,0.0,0.0,0.2,22.1,4.1,139.1,19.0
sunflower_seed,nut,205.7,g,1158.2,41.6,101.1,39.7,17.1,0.0,2.8,0.0,69.7,154.7,10.4,1279.1,17.8
spinach,vegetable,140.2,g,31.2,3.9,0.5,5.4,3.0,635.8,38.1,0.0,2.8,134.2,3.7,756.4,107.1
salmon,protein,288.5,g,586.9,70.5,33.9,0.0,0.0,420.4,11.0,31.0,10.0,25.4,1.0,1024.3,166.5
pasta,grain,350.1,g,441.2,16.8,3.7,84.2,6.1,0.0,0.0,0.0,0.2,23.6,4.4,148.2,20.2
banana,fruit,333.0,g,296.1,3.7,1.0,76.5,8.6,10.0,28.9,0.0,0.3,16.6,0.9,1190.9,3.3
bread,grain,149.5,g,408.8,13.9,4.9,75.6,4.2,0.0,0.0,0.0,0.3,75.6,5.6,177.4,757.5
apple,fruit,320.8,g,168.5,1.0,0.6,45.4,7.8,9.7,14.9,0.0,0.6,19.4,0.4,346.7,3.2
chicken_breast,protein,54.2,g,87.4,16.4,1.9,0.0,0.0,3.2,0.0,0.0,0.1,7.9,0.6,135.6,39.2
tomato,vegetable,382.9,g,69.8,3.5,0.8,15.5,4.7,3228.7,53.1,0.0,2.1,38.8,1.0,918.6,19.4
banana,fruit,107.0,g,92.0,1.1,0.3,23.8,2.7,3.1,9.0,0.0,0.1,5.2,0.3,369.9,1.0
strawberry,fruit,202.1,g,63.2,1.4,0.6,15.8,4.0,2.0,116.2,0.0,0.6,31.6,0.8,302.3,2.0
bread,grain,482.3,g,1230.3,41.8,14.9,227.5,12.5,0.0,0.0,0.0,1.0,227.5,16.7,533.9,2279.5
banana,fruit,445.2,g,389.1,4.8,1.3,100.5,11.4,13.1,38.0,0.0,0.4,21.9,1.1,1565.1,4.4
chicken_breast,protein,153.6,g,261.9,49.2,5.7,0.0,0.0,9.5,0.0,0.0,0.3,23.8,1.7,406.3,117.5
cheese,dairy,119.9,g,473.5,29.4,38.9,1.5,0.0,312.1,0.0,0.7,0.2,849.2,0.8,115.4,731.4
apple,fruit,46.0,g,25.1,0.1,0.1,6.8,1.2,1.4,2.2,0.0,0.1,2.9,0.1,51.7,0.5
chicken_breast,protein,79.2,g,125.9,23.7,2.7,0.0,0.0,4.6,0.0,0.0,0.2,11.4,0.8,195.3,56.5
sunflower_seed,nut,275.7,g,1675.5,60.2,146.3,57.4,24.7,0.0,4.0,0.0,100.9,223.8,15.1,1850.5,25.8
orange,fruit,36.3,g,17.4,0.3,0.0,4.4,0.9,83.3,19.7,0.0,0.1,14.8,0.0,67.0,0.0
carrot,vegetable,158.4,g,65.9,1.4,0.3,16.1,4.5,1342.3,9.5,0.0,1.1,53.1,0.5,514.4,110.9
cucumber,vegetable,77.4,g,12.5,0.5,0.1,3.1,0.4,82.0,2.2,0.0,0.0,12.5,0.2,114.8,1.6
chia_seed,nut,206.5,g,980.4,34.3,62.5,84.7,69.4,0.0,3.2,0.0,1.0,1272.9,15.6,821.0,32.3
carrot,vegetable,248.9,g,99.8,2.2,0.5,24.3,6.8,2032.1,14.4,0.0,1.6,80.3,0.7,778.8,167.9
rice,grain,91.8,g,120.2,2.5,0.3,25.9,0.4,0.0,0.0,0.0,0.1,9.2,0.2,32.4,0.9
almond,nut,292.6,g,1630.1,59.1,140.8,61.9,35.2,0.0,0.0,0.0,72.2,757.3,10.4,2063.7,2.8
beef,protein,332.6,g,818.0,85.1,49.1,0.0,0.0,0.0,0.0,0.0,0.4,58.9,8.5,1040.5,235.6
strawberry,fruit,308.9,g,99.7,2.2,0.9,24.9,6.2,3.1,183.2,0.0,0.9,49.9,1.3,476.8,3.1
cream,dairy,105.4,g,348.4,2.2,37.9,2.9,0.0,99.4,0.6,0.5,0.8,66.6,0.1,97.3,44.1
salmon,protein,437.2,g,882.0,106.0,50.9,0.0,0.0,631.8,16.5,46.6,15.1,38.2,1.4,1539.2,250.2
yogurt,dairy,219.4,g,133.3,22.6,0.9,8.1,0.0,61.0,1.1,0.2,0.1,248.5,0.2,318.5,81.3
cream,dairy,132.5,g,454.1,2.8,49.4,3.7,0.0,129.5,0.8,0.7,1.0,86.8,0.1,126.9,57.4
carrot,vegetable,60.4,g,24.6,0.5,0.1,6.0,1.7,501.9,3.5,0.0,0.4,19.8,0.2,192.4,41.5
apple,fruit,71.3,g,38.7,0.2,0.1,10.4,1.8,2.2,3.4,0.0,0.1,4.5,0.1,79.7,0.7
oatmeal,grain,161.9,g,109.1,3.9,2.2,19.3,2.7,0.0,0.0,0.0,0.1,78.6,1.0,97.9,78.6
milk,dairy,44.6,g,18.9,1.5,0.5,2.3,0.0,20.7,0.4,0.5,0.0,50.9,0.0,67.6,19.8
rice,grain,412.1,g,522.7,10.9,1.2,112.6,1.6,0.0,0.0,0.0,0.4,40.2,0.8,140.7,4.0
salmon,protein,262.8,g,552.5,66.4,31.9,0.0,0.0,395.8,10.4,29.2,9.4,23.9,0.9,964.3,156.7
broccoli,vegetable,129.8,g,46.0,3.8,0.5,9.5,3.5,843.4,120.8,0.0,1.1,63.6,1.0,427.8,44.7
sunflower_seed,nut,317.4,g,1883.5,67.7,164.5,64.5,27.7,0.0,4.5,0.0,113.4,251.6,16.9,2080.2,29.0
cheese,dairy,174.9,g,688.3,42.8,56.5,2.2,0.0,453.7,0.0,1.0,0.4,1234.5,1.2,167.8,1063.3
oatmeal,grain,219.2,g,145.6,5.1,3.0,25.7,3.6,0.0,0.0,0.0,0.2,104.9,1.3,130.6,104.9
milk,dairy,34.6,g,14.2,1.1,0.3,1.7,0.0,15.5,0.3,0.4,0.0,38.2,0.0,50.6,14.9
sunflower_seed,nut,334.4,g,2032.2,73.1,177.5,69.6,29.9,0.0,4.9,0.0,122.4,271.4,18.3,2244.5,31.3
